contract_line_number,contract_number,product,quantity
16f4cff1-87e7-4b59-adfd-1fa4d311f632,cf4060f9-8f97-4a50-b34f-b01c30462e7a,propane-large,1
c60ac04d-028c-4272-a598-1aa20ec87842,49b5dbed-0af4-441e-92f8-b746bf5f47ca,gasoline-large,1
fac29491-b40e-44fb-a562-09e368a1dc69,ec301af5-5bc0-45d6-acbd-57a25b47e671,propane-large,1
b4eb5e58-1504-488b-a0e2-5ab499de7456,199c71cf-4c0f-4598-9543-8719dbb31455,propane-large,1
6bb1a3a4-5684-4102-b3f3-dff9dafb9b57,2381b0ca-28c2-4d1c-81f2-f55bd354f5ad,diesel-large,1
891d485d-6e53-4e17-a351-8f46a046d12e,13304608-bcb3-4d63-9535-c92420b9b74b,gasoline-large,1
152faecf-23d2-442e-ad4c-f7b5fc524dae,d6133276-0249-42ac-ac54-e60e74232af7,diesel-medium,1
ecef7a74-cc50-4200-9fb2-863173218023,129c565b-4006-4826-9ba1-2e8927eedaec,gasoline-medium,1
7b2f13fa-842a-4797-b19c-96fb69550ced,d75bca98-d549-46bc-b290-d1659968f7c6,propane-low,1
04ba904c-df53-429a-8e9b-32f4ae2a5b85,c08d537c-520e-4773-bbf3-024c26303e3c,gasoline-large,1
7a0cd256-b380-421a-a07a-2c5ff825a856,eef10514-2600-4c51-b09c-5bbe28b2c808,diesel-medium,1
2ee210c8-e7a9-4b46-a579-ba761c02265d,6f37a8c1-fc90-46b7-925e-77c52fc0a33c,gasoline-medium,1
db82f397-d11f-4d21-82f8-b1858fa13792,02652c62-6414-41bd-a514-91c4e134110a,diesel-large,1
e3efbc80-9c75-4c2c-9173-47dfc61c6cb7,dcddb47e-8813-4e70-899b-f55d0a5a49ad,diesel-medium,1
6280c505-8373-4b0a-88a1-0d0a8ac71a20,b1677b83-f4a6-444c-98b5-4fbd3f02b31b,propane-medium,1
1453a56f-0a1d-411b-ab10-a9a2d3ee9ba6,8a7647b4-431a-431d-aeb2-992823254acf,propane-low,1
98598939-92e0-4070-bdd9-54ddd7770aba,d2b6ee97-b4ff-4ebf-b834-46c63031b24f,propane-large,1
3f791a57-4d97-40ab-af2d-bf018058bcbd,960022cb-02a2-43cd-a371-26d1fcf03f70,diesel-low,1
4030e247-7cb2-4e66-a43a-2f09e0a98416,888de604-606e-4755-9665-dd3d5d997d9e,diesel-low,1
d45bfb0c-a3d7-4fc7-863a-0d091ffdf354,2a6b7b10-5e58-47a7-80f7-29d4c83a1ec8,diesel-low,1
440d90ef-144a-4a50-9967-a377b447c9a3,c78bfd04-6fba-4925-ad12-5d0000c5e903,gasoline-large,1
7f3bde1a-ba69-41a9-89c1-903a83e0aa0f,703c9ad6-c066-44bb-af79-a7d96ae45d28,diesel-medium,1
f2b7d55e-d1d4-4789-b1b9-cfa62d45a658,3dc1a403-288c-445a-9eb7-88f18010308b,propane-large,1
45ef5b3f-7529-43a8-8e35-788a225da347,311336ce-8fad-404b-ae9e-325ebf6ff37b,diesel-medium,1
0ec80ee0-aaba-4d1e-ac68-c87addda52c1,7536c120-fd79-4b20-8d02-8354b6e786b1,diesel-medium,1
e29a102e-94ae-4bee-9283-63966df17677,05343cf5-6876-4e08-8c5d-a803eab6cd68,diesel-medium,1
9378c295-a4ff-42b3-b551-83d027d7e4a8,4462ede1-b3da-4468-b8ea-b65a39a879b3,gasoline-low,1
f11f64ab-2f89-4469-89df-51593f35d278,7dc0a157-06a8-4df4-962e-c74043fd7370,gasoline-low,1
c8d7de3e-4217-4827-b7dc-ffe03f0895e8,a5f9a60b-ad06-4cca-bb30-99bdfc9f9ffd,diesel-low,1
cf2cc155-7f5a-4412-9d7d-84b4af257bf1,8e0b865e-d5f0-40a8-afed-e6f51af25067,gasoline-large,1
6a2ea047-fefd-4c63-9030-1b90f94ae098,a5e8beac-c15b-4537-a3c0-ded291fbc3ec,gasoline-large,1
13e303f9-09f6-4f05-bf52-358e8de14403,3670b33d-97ee-47e3-9d57-94c11d92e7e3,gasoline-low,1
647723ba-ccdf-42d5-a2d5-c20d51090b1f,8134fa6a-f424-466f-8ffd-239614af8bef,diesel-large,1
88d7ee5c-5c32-4633-9f04-768307ef5636,502ede77-e84a-4484-94f5-0abc39615a91,gasoline-large,1
f2b27e08-324d-4caf-9933-9334b4ae3084,0a222aba-5607-464a-9023-9dd8d632dd01,diesel-medium,1
6777aa3e-fcde-493b-8ac5-56cd980be689,c13491e4-e8c4-4467-b161-b8a1ceec0ca3,diesel-low,1
4bfa513c-4c75-4483-87b3-3268ce697a57,7aa9a9f2-7295-4c5c-afb0-0ed7a9bc8171,gasoline-low,1
605db0f3-3d27-4173-bca3-84ecb952b35c,25d2c211-da45-46b3-99aa-a2c0235bcc22,gasoline-low,1
22a9ea56-d89d-4e9b-9a79-525f7811ce4d,0072cb92-82ae-4ab9-8179-830e0f8ecb24,diesel-large,1
e84623e6-15d2-40d1-a418-43331aeba4af,8dd2216f-dc8c-442d-8d04-8ca661cdecd5,gasoline-low,1
b780a051-70e1-41f5-94c5-61e819f30ee2,973eba25-63b8-4b13-8304-9e03a12d4a43,diesel-low,1
2c1c689d-7070-43b2-a3f9-0e228b5648a9,4d7f083a-2b17-4f34-9ce7-60de506faeb5,gasoline-medium,1
027b2ac8-eb89-4402-af02-e03fcd65f99e,02964224-eafb-4731-ae7e-e1ab9a99090c,propane-low,1
e57ce074-9014-478d-8343-c6b8e8ae7c11,363b93ec-4fba-4b73-a086-27ed851b7f65,gasoline-medium,1
7c0970ed-7bb3-47d8-9f20-571b93361e54,f7d9492d-a47e-44ea-83e5-bdf63b6a6950,diesel-large,1
714a73a4-3dda-4e7b-b61f-34efc6d1795a,28e41da1-6492-4ea2-9345-1249ac14162d,diesel-large,1
6cf9426d-1b6e-47a5-9745-f4a68da0dca1,dd0c1955-248c-4f07-907f-163f20f21d11,gasoline-large,1
1d8c7e1a-7729-4456-870b-c6038d77e63d,bcb815eb-9b92-44b5-86d9-ab2e19333223,propane-medium,1
a14d750d-5bcd-46c4-a43c-0e069d582c64,f4f87d55-4600-4d0e-b765-a5bbce099780,diesel-medium,1
a4ce92f0-e59b-4806-bdb5-2739a67bee03,dad7cf19-df92-42dc-b013-2d5555440bd7,diesel-large,1
9b58f56a-4c8e-4877-84f5-55470819102c,abb8b624-5bd4-450c-b144-679d80d9d0bc,propane-medium,1
45d1e4a7-c228-4bcd-b612-10e93ffdc38c,e96c2577-9a21-4df0-bce0-d23569cec81c,propane-low,1
fdb789cf-48c4-400e-a96f-acb595acb053,1971566f-48a7-4eac-a8c4-b0fb2bc796fd,propane-low,1
f3872996-2244-49db-b9e8-ae00eb904542,0482e849-bdd9-4d1a-8195-0794d833e53e,diesel-large,1
cca9efef-5daa-4bf3-ab41-2998ff0117f1,4a85f26b-6ee6-4aed-bf84-1c15cd792df4,gasoline-medium,1
702d29a4-dcd8-4b0b-a602-8b16ce1a8238,20196611-2571-44e4-9b38-bd91ff59c43c,gasoline-large,1
02505818-2b1e-45eb-acfd-5a56a0a2ae9d,3e1a3da0-60e5-4ebd-952c-afeeb0153bbb,gasoline-medium,1
d0dae315-bcca-4125-ade1-12b69380d459,a4200cbe-965b-4750-b719-b78bc0e8f312,propane-medium,1
062149c7-a5e6-4cec-85fe-df2cd40bc325,252cfa93-61e8-4ead-a416-01371d946568,propane-large,1
6972ccdd-a237-418b-938d-690a360adaa6,5f7b23eb-3f65-4e15-bd30-bf2d966cc0f8,diesel-low,1
0d701c79-9210-444e-8a92-ca0e8f2462ef,d062db3e-b96d-4f8d-af8c-738a0686657f,gasoline-low,1
934df078-bbda-4dd2-a0f4-0552b0bc25a6,2576e94e-2d17-4f11-be04-4d8f59bfd195,diesel-large,1
23005ca1-03c2-4f7f-beb8-8ccf66db405a,99ce26f8-7151-4dfa-bef9-ffc66d1c9915,propane-low,1
6303b4b8-ea77-4326-974b-a7c268ba3eae,1825d3c7-d831-441e-bb9d-5305c63f59c4,propane-low,1
298f124d-b39e-429d-aa66-edbbcacac7ce,c7e48bc7-7b24-4973-83fa-efdbba4bafb4,gasoline-low,1
e0063d9a-5158-4efb-be46-f2262fbba2e0,82fd4b0e-2415-49b9-9a49-71911e248a0b,gasoline-low,1
5a30ade4-62ba-4593-9a55-0d502118afb5,fa8588ef-d69d-4e87-8889-9c91a83e59c7,propane-large,1
c8dc2eb7-3933-46b8-a912-3836b7b57e0d,54984a1f-a0d2-4439-a13e-5f394e07bbbb,gasoline-large,1
277f415c-924c-4f66-84d3-0ab2e12a904a,aa44f718-e631-4abd-882d-fb6f5c6b9488,propane-medium,1
8cc79c4f-1c85-4267-8729-c06d0c9131bd,815caca9-fb2b-4aaf-804e-4cdf1edd944c,propane-low,1
f390dda0-5bfa-449c-a465-e89c7ae56e63,2a336b29-dc2f-4482-8c3a-399bbd9680d7,diesel-medium,1
15cbfc7a-552b-4851-81b6-c6aaf6c8de6d,3da36a41-da22-4b49-b87f-bef6a89e5195,diesel-large,1
3b16efaa-ea84-4c74-aa32-bb00ad9e508d,418d5460-cd17-49e4-bd3f-fa5ae671eb14,diesel-large,1
d93affd8-69a7-4834-a924-2b39a2b88a8d,9e3d5d7b-6b11-4983-b5f8-279baaadf373,gasoline-low,1
ee6575f5-9795-4b64-9c31-39fbb2273d89,d9d186ea-177a-4aa0-b82a-b636c7276f8f,diesel-low,1
9f38b465-082e-4473-9849-bb3810d962fd,78a30088-3ac9-4de6-9088-68dc7f6a0d78,propane-low,1
e3590f0c-6639-4494-ad9b-bde4df81c044,ac566536-f36b-494d-91fa-579963c09b45,gasoline-large,1
ad35256b-0282-4d17-bf5f-e0d81744768c,52cce668-5f2b-4e89-afde-4198df6d3a89,propane-medium,1
9785f242-ae4f-43b2-a4af-dc42703f3178,87261616-0738-4f96-95f7-df26af3271ca,gasoline-medium,1
6c8f59e0-cefa-4dfb-bf4a-0e78c589b841,936d369c-ade1-4b1a-9af6-6959331518fa,gasoline-low,1
f43e2dca-1642-4ed6-b80f-7dca3827c567,a866c6b6-65f5-4c2e-a32d-c83fe341c194,diesel-large,1
bbfdef3a-cab5-4553-80cd-699e441d64eb,89ae5cef-51cc-41ea-bc84-dff599e72004,propane-large,1
18efffe6-8d72-4dd3-912f-695a17d91835,3e579416-c8fa-4bb2-a656-7a276b68499d,gasoline-large,1
211773de-e778-4589-8c3a-f138000d478e,e3af50cc-3b86-4bde-8547-23cca4333934,propane-low,1
b8973f40-d659-41cf-b2d1-7a587bcc220e,5dbd735e-6198-4bc6-8f75-30241001b6e6,gasoline-medium,1
5e76eddb-3381-4ce3-b343-2e46a1a6fe75,3387d6ae-4bac-4b18-903a-62aa43246b46,diesel-medium,1
072d4e94-039d-42d4-894e-75a4d35abf99,5c5fd394-45a3-4879-afc6-eb5936302c35,propane-medium,1
3cabf722-9b3c-4b47-8235-e03be8bf0b7c,a06c8f48-ea47-41d5-99d4-e28ee5c640a8,diesel-large,1
6933de46-44fd-4866-bfa3-c7c270fdb836,93142a4e-91e9-411d-b7e8-b1fdcc41ce8f,propane-low,1
0ca2ab1a-ca55-40ac-b20a-ef8105b37761,3cf7eccc-ebf0-4ed5-8edd-9fa76cecff20,gasoline-large,1
8e9d6afb-020e-4aac-81c3-be64f88d77c8,445a6aec-9843-4da9-b04e-5ed1df55b488,gasoline-large,1
45b80a23-0d6c-4006-af7f-0f4f07f8be4e,56d97ee6-cc7d-4bbd-a0b2-e07f6f9a6081,diesel-low,1
30c0fde3-dbfc-41fb-9c90-cde96ed2a980,b994da6c-4351-40c8-9f9d-3938c25894c8,diesel-medium,1
3eb96280-2b47-472b-a49e-cea160e07a29,d37d1095-1d15-4d72-868d-584e44fba152,diesel-medium,1
5c052821-c1a8-4fae-9175-1ec317824e03,0f01ebd8-7476-450e-9b36-dc362631b327,propane-low,1
37b7a804-9e66-4103-9f77-b32a91905f33,9cbd4159-9581-4677-af23-7130728cf79b,diesel-low,1
1f05208d-a30a-427b-b2e7-706ef945f490,ed0a6cce-1611-46e8-92a1-11cac6b2a337,gasoline-large,1
bac74f98-051a-47d3-9b65-bd80c06967de,1ec75f2d-2160-4610-84c6-ff4c3de948b7,gasoline-low,1
4c5bc011-a7a0-4efa-823c-f1410672ce66,927340ee-85fe-42c9-bdfd-ce3c7829e312,gasoline-low,1
178a2e86-466a-4058-85bf-474627c68a92,9c204317-5d55-4bd6-80f5-5337c035072f,gasoline-large,1
9f3fcbda-fdc4-46fa-a761-6fe4f5974b5f,d8ca118f-e5fc-4ffe-a436-2965e52a1e3c,diesel-medium,1
b2ea2f3a-909b-4cdd-a426-da69b9ea4474,71f5fd7e-a357-4545-9836-b0a43a2bc49f,diesel-large,1
62150202-ad4a-4f12-b05b-2590a223f015,b14be9b5-fa15-4677-badd-7d08bf39b397,propane-medium,1
d1f5591c-a062-407c-909c-500e96b7ad83,67689ea6-f590-4c38-9f85-6c36e70a17fa,gasoline-medium,1
f2a7e6b4-a2bb-4e7e-a6b7-3b5f7fe4353c,835d12d8-a8dd-441f-bb35-01c0d4bab28e,gasoline-medium,1
10ceac36-0893-4f25-a3ee-70c95afe400a,e26c810a-953a-426b-a46a-26f2988d68ab,gasoline-low,1
61c486e4-d741-4c2e-9df4-574c20e9fdb9,18cfa091-fbe3-4ad3-8221-f0d3f2f5c67b,diesel-medium,1
0fa9fa8b-c251-49e2-bc1b-c292cc72ac6f,f167d355-f108-4bf2-9e20-72de06013940,gasoline-large,1
f7d45b5a-a1c2-4c4c-8b1b-967122976b7e,9758a008-e68a-492d-8f16-1947fbce22ef,diesel-large,1
1f104f57-050d-4ee0-9154-9631a63763a7,bb95990e-6dbb-4cd7-8c6d-01074dbfa934,propane-low,1
0fd8ac2b-a49b-4658-8c58-528eb9881b11,2158d349-8903-416a-94b8-e825add74067,diesel-low,1
04806606-d6b4-40d9-91dc-82e848aef2c1,fa3402b6-a240-491f-8c46-776ea3b111bd,diesel-medium,1
615a9d71-eacf-4f1a-802b-cd5a6c17cd37,1b9e2b0b-84bc-484c-97e0-a68af7fc7064,diesel-low,1
f2d034f3-9fb5-4c5a-a0a6-a3af2d889ce6,d211272c-c9b4-4fae-a119-7e7d15f00124,propane-large,1
7a368d89-947b-4dbf-abaa-7a3a6dbefa03,a317ca3f-4aa5-4c88-bffb-e5f96108758f,gasoline-medium,1
64ff5f16-f798-4999-974f-72fe622d42d7,495c280b-d1f2-4fa8-80b5-d4d84d3104c6,propane-medium,1
b6d2b018-ef59-4fc5-b567-688a59f7d034,f4eaa7ce-b677-4452-a1ac-06bcffa5c680,gasoline-medium,1
779ab36a-83a3-42d2-819e-ce64a46bb53c,87cd02db-b526-44b1-bbaa-7613f8a6f597,gasoline-large,1
af478172-6f5b-41f6-829b-09a9b96207a6,9e295bfb-3de9-4791-8943-5ad2b9be498e,propane-medium,1
70e8307b-12a7-4299-b2b9-bba305f1696d,b41188fb-26f0-4c85-ba1d-3ef50c873c0e,diesel-medium,1
209b3ffd-21b8-45d4-85aa-0b526fc71b81,d44dc8a3-f514-4ac6-b649-6cf35589eef1,propane-low,1
a85990d6-2edb-4e78-8d7f-508024d13e63,218fc1f7-9005-4d43-b913-74df7c7cf47e,gasoline-large,1
c1d14933-89fe-4b96-800b-7ea403b3f115,511b60c5-ca74-4cee-a67c-3ce26efbf153,diesel-low,1
9419b8fe-bd48-4583-a056-a2a0545662ea,a807b6da-ca1b-46f7-bbdd-75ab85bdf154,gasoline-large,1
33ebc0b4-72d8-44ad-8013-2cf08919f319,4a352bd2-4f0a-4c1c-a56e-845653d16f12,gasoline-low,1
cd904597-1910-433f-803b-96226d699a49,c59b5090-1b86-4c00-b6d6-84c7feac0e2d,diesel-low,1
32e114be-5b4b-4dc4-b401-6c7dd5bb6966,4d1bc955-529e-4608-9181-719a6054de8c,gasoline-large,1
2339abc7-13e1-417f-ae71-5c84c716f8e5,92dd7b5c-8d9e-479f-96a5-2bb535431ab4,diesel-medium,1
a3d827d3-56d1-49f7-8b66-f64c6aa81d8c,a77f90b7-f445-44e3-874d-0a334d5c6c46,gasoline-medium,1
36453c1b-0ef0-457d-b43b-0f0c39fd1b2d,fe14af87-c047-4e11-8a30-5786e0eb0189,gasoline-medium,1
99533b9f-8bae-4538-9286-39ffe4df1a14,aac52eec-dd2b-4047-a2cb-e64c154d9fa8,propane-large,1
7519430b-ee98-4fdd-86f1-4459ea75f571,0a3c888c-0efd-488c-9e1d-d4d68094cfb8,gasoline-large,1
4fd95237-9354-43b3-80cd-e0735e4a45c0,ffe6fed4-01dd-4178-af83-f9506baf8515,diesel-medium,1
ab6e4f72-e3fb-4116-bc65-bae5d2209cf8,13bb75c8-a841-40f0-8d0e-a3032207c04a,propane-low,1
2dba88e5-1273-4890-ba26-88b4e26b6e8a,461ad411-3436-4e02-992a-6b837cd203be,diesel-large,1
ae52e153-b7a6-47ef-900b-c68472886e08,f2dc56eb-24d5-431d-a6fb-cfb930371ae1,propane-large,1
51eebfc3-71de-479f-a700-95f11a4ebc1e,1431ad87-1daf-4227-b671-350a6a8939a8,gasoline-low,1
850341cb-926d-40d8-bc32-e9d55c50b8e2,e51e599f-ec35-4e84-8e14-6ddc1865ce90,diesel-medium,1
68fefcf8-00d1-449d-bd83-b1177ec94f12,b4885655-fd1d-44cc-80a5-1333d68b0eea,propane-low,1
70c06951-1343-437b-8146-cb797773391a,265d7e1f-a791-4c7a-a019-94ff5c1ec334,gasoline-medium,1
3a26f34c-1a1b-4019-a1ea-d275f3f0751e,2a16cd55-1712-4c67-972d-51dbeebbd82c,diesel-medium,1
3aeef458-8130-474d-b588-b97f103ead29,454b2f0a-2090-4e75-b094-865855254a56,gasoline-medium,1
7d12953c-f9e1-46c2-aea6-3b7070fffd95,19aba08d-3e3a-41b4-a347-01f0eeb36bb2,gasoline-low,1
075848fa-9d05-4b18-ad45-f621a9402a50,946e34f2-dd46-4ae0-8cdb-70fa2701d043,diesel-medium,1
929e61ac-5df8-4b8d-ad4c-e43b74f07c82,2e07d26e-1d6a-4e06-9265-902bf14db7c0,diesel-large,1
598bcb22-f8ff-4a93-bedb-c98bb7767300,c2c0b461-16de-4771-a11a-c0777ccb5f89,diesel-low,1
c8893bf3-3718-44fc-ab62-34fa0057dc36,e96d594f-100c-4b95-ba62-85a716a6d652,propane-large,1
9ddbd54b-9656-4132-b129-abb3874ab0e5,f7508fcd-05d6-4f8f-bdaf-2a76f87ab5e9,propane-medium,1
540591b3-ff3e-4b95-85c2-d0a579b11807,5dff129d-fc96-4ce6-84c7-3ca5678193b3,diesel-low,1
71f03bd1-ef2d-4ba0-a967-113d5fb6323e,38fb3a1d-3603-48ed-b780-836ab130f46d,diesel-low,1
ed30c0bb-d3c0-44c5-b884-8c1a78a95efe,ddbf5c67-d02e-4ff6-84e2-6b52510d8df7,gasoline-low,1
1a8321ee-0bbd-4e98-97fb-b68ed638628f,0d206fa8-a237-4ebe-9f76-eaa338a0c929,gasoline-large,1
f199aa23-2911-4928-b457-63f8e081e4c0,123c3e63-ac13-4758-9aed-616d80db893d,propane-large,1
c045dc35-18bf-43b5-a578-4fe835146bde,4f31fab9-9bfa-46a9-a167-80b99b050c7e,diesel-medium,1
d0b908b2-ff60-4134-a09e-550ec2ec7d9a,f021d07c-082c-4964-b5d7-aea8fba19b11,diesel-low,1
c89db49f-79f6-4a12-9b5f-6592633ca715,945a4118-7fdd-43e4-ad89-ac998f2a3ef2,propane-low,1
f4198e4e-e57a-4087-ae56-aaac00159816,89464849-a18c-44e5-9c81-6f2ef8c177c0,diesel-low,1
26d5874b-35b4-4a2b-9757-bdc7bf0bb9c4,e67f07e3-7721-445b-91e2-724a38f9063f,diesel-medium,1
5dee6b4f-cbe7-4d0d-affe-bc4e1e7a4b5c,510089eb-b0b9-4e5c-850e-e3fe688bd664,gasoline-low,1
a43269ef-f837-4033-b42c-693ea2f4f2c0,250713e3-b898-4394-a192-a4abfe760a5f,propane-medium,1
38d95bd0-610b-4636-9ab5-c15d097e728b,88937468-9208-464b-b29e-fda73bf15e70,propane-low,1
1d47ef3c-ecf7-41e0-b370-9e7265633f3d,2ae50be5-d1f0-40ee-b542-b19ba59762a5,gasoline-large,1
0219ae92-17c6-48a9-a47c-22372fa4b0ff,fffcf675-6306-4396-a3e5-41d1d984ea41,propane-low,1
8c464cb3-8f37-4b70-896f-7ac1cc5b76d7,1adf8267-05b7-43c9-b7d6-ee9fc081beb0,diesel-medium,1
f465a895-7879-4483-b13c-9bbf7be681b7,cf3f8323-8ed2-4bb4-9a2c-47e873188fd5,gasoline-large,1
13d0f0b3-74e3-4d86-8061-320041afc702,6519f53d-2c7a-4207-abdd-d1ce4ab76e8d,gasoline-low,1
f0e548de-c773-41f6-a389-7d5e9fb927b6,e5c69b22-6276-49c4-8938-125511f1b55a,propane-large,1
78ff010a-2d48-4c62-a60f-b7a076ed333b,ad410453-5d40-4667-a310-8c49a8623cb9,gasoline-medium,1
131f80bb-7f30-4204-b987-fc5c62a79bb3,6986a31c-d4ac-4a89-bf6f-fa7ac42e5fb8,gasoline-medium,1
892cbd07-da5a-40f2-b515-abcd76acd8e1,ec00bb90-f8af-4636-b47c-a9c32988424d,gasoline-medium,1
dd8403bd-368a-434e-b439-710560cd9684,55161922-80f0-423f-b050-3d68a11ff4bb,gasoline-medium,1
f68ae8cb-938b-47f0-a4a3-9b054d3e3592,d4b49a72-49d7-4a3c-ae79-ed4f1ce2d2b2,propane-large,1
90d23466-028c-4846-a866-a74c26decfc3,2bd2a408-6b86-4614-bf8c-d4d5412ffd8a,gasoline-low,1
5364b06a-2383-47d7-8451-6a493bb7d926,9982a835-daf0-4f5d-8a81-27751aab9d47,diesel-low,1
fcf8749d-be92-4156-b3af-c70e01c3062b,3214e3b4-a266-4d50-9bfe-48861bc5edb4,propane-large,1
3f615616-67c5-41e7-bce5-4453b78852ed,a1c31205-abec-4566-9c19-f3bd9b46442b,propane-low,1
99ec4ebf-3caa-48c2-a4de-a88e3b563579,c369b653-8ba1-493a-9bd7-1ea9d915461a,gasoline-low,1
97882236-a7ec-451e-a5a2-36deaf47461c,db8ff8a8-858a-47c4-8aed-94e1619b540c,diesel-low,1
cdf18088-93b7-4ad5-861f-2adc0d442a77,43bf3867-7909-4668-a744-ed9502190957,diesel-medium,1
51d08681-181c-4f92-ac5e-6a90cc2c2b27,cdfc4a55-f3b0-4983-a77c-0a6db38d6158,gasoline-low,1
ad5bbf51-a987-44a6-b52e-a1725663774c,0940b6bf-74b2-46d7-b6c0-cc72fcd391ff,gasoline-large,1
41564a23-b721-4bc2-a65e-c112c1cef1ff,46b7cab2-cc23-4408-a5dc-52eb2ef8333b,gasoline-low,1
d2d5020c-1568-4554-8f36-b15807986d28,92bc2ec3-8a5f-4814-a2c9-3bc6b153fa31,propane-medium,1
1abddda7-8355-41b0-a571-7a3cafc5e41c,87cb1e8d-9f02-4109-beda-6fac6e401a19,propane-medium,1
14e3b609-75b6-4530-b0e8-3c484ba1b2d9,368c4c92-54d1-4664-b4c5-14265518ebd0,gasoline-low,1
a44bbe27-fbae-4736-8d96-4cdd93e72eb9,1f31745d-0dab-4113-a4f1-f51c553608ea,gasoline-medium,1
b0e13808-7200-4cfa-9f6f-2b68cb41a397,abd0b2d2-8b77-4d8a-93d1-320f0eeb7d01,diesel-low,1
2fb87607-dce9-4c01-b976-571bfa184756,bf4baba1-347a-4527-ae4a-0c952b93d89e,diesel-large,1
e7bc59cd-f22c-4a97-b1cd-2153800fcd8e,2f31b689-e06b-436b-8961-721f1a6a1016,diesel-medium,1
80533830-58f5-4f0b-9e5c-81ae6e7835a1,e66fc3c3-d23f-43b2-af87-8a6826013e59,diesel-large,1
11ffb06e-6d0b-48ce-8f4f-064a12200c43,d7af8c20-e571-47ae-a17f-b220c8ac634b,diesel-medium,1
2ea0ae90-8f59-451b-b983-66bfa1083e1e,f3512bcd-3b24-4f2c-bb94-2e809db78a66,propane-low,1
b1b5ce78-a9f1-4d06-8f4f-dc2842aff398,968c141d-80e8-4415-9668-338b5ffd6d66,propane-large,1
5bbad877-1320-471a-a0d5-09ef532b663a,11c34f93-4fec-4d97-8613-8094f3e35482,diesel-low,1
f1355371-085a-4a90-8e51-35ea72a477f6,ac290231-ea0c-4d09-aa7f-79e2d1213ca2,gasoline-large,1
89966a5c-0dd8-45ad-8dc7-0d77d2d97898,39652e9e-6e03-4013-9463-792332ed231c,propane-low,1
dd08c7fb-971c-4408-b557-e24a4dd29ef5,42eec8a5-0dcf-4dc8-acaa-c1bccfdabec0,gasoline-medium,1
f27e005c-083c-4583-8827-4af279620f49,fc0ab609-8756-4e7c-9914-5e838ad253e7,diesel-medium,1
858f54c8-bd9c-4ff3-88f3-50a7ce9dc267,53ad3c14-25a6-42b6-9028-34f1ca9cbcbc,propane-large,1
8593dcbc-6fa5-4e5a-8296-18d597b24ebb,aadce368-252d-4e1c-8303-b619004c93c8,propane-medium,1
4d15ae36-36f6-4000-96ba-0cd0aee42d06,3c15b68e-15f6-4f0d-a27f-387aa29fde81,gasoline-large,1
7647b743-38a7-411d-b4e5-82a8e96ee1a3,e5c69db2-cb80-4b27-a050-181a27ff9bfb,diesel-low,1
c7a65f86-e0be-4f75-9238-dd2524dc6d82,0f9d5117-9cb1-454e-a966-f7772a04c8d2,gasoline-low,1
59affde0-13e7-4b41-99d4-38c775eb2e72,973ae887-886d-4a69-bb16-8e07805f5a4d,diesel-low,1
7643ead5-9411-481f-a05e-b509640a7ae8,7b14b1a1-ca16-4d2e-8ffb-9ce5475f058c,propane-low,1
518344e7-a94f-4490-8568-283359f991b1,9a95bbd1-02b9-46f6-928b-eb85f29a6ef4,propane-low,1
b545bcf4-a7da-4aef-99bd-0eb07925afb7,58fbccf5-a3c3-47a1-b449-176dc2137d6d,diesel-medium,1
0fcdc013-7492-4306-adf2-2df7cb9df88a,419629ba-124e-4d47-82dc-e85d2f82e6f4,propane-large,1
ad0b153a-49e1-49a0-a606-33575fd920be,f4d2dfdb-7d50-4722-b90c-b5caa97b77a3,gasoline-large,1
763e53a1-1aa7-4bc2-b056-877835677beb,79a77463-b898-4371-9eb5-30fb21a9fa3c,gasoline-medium,1
6988fc94-1c5f-4a6d-94c8-d97428060115,cc7a7aaf-d90d-4dda-90d7-68028807e416,diesel-large,1
8ad91845-21b7-4364-a3c8-569ef7e47d87,56bbad64-d1c9-4fb2-8293-b88dc307ab01,gasoline-low,1
d1831756-317a-440d-a909-f95ec2af984a,1d0f4367-48f4-4d38-811f-2488f052d7b9,propane-large,1
d80e78ba-22d8-4a25-bc77-96abd25e8ac5,ceeed5e6-86f0-4951-b212-a29860233464,gasoline-medium,1
8c91e1ac-3f6c-42a9-98f6-1563756c2b05,4a855ea9-07e8-455a-92eb-e76335292db8,propane-low,1
9ffbef58-640d-4583-9c70-474c2d5ea09a,8fd4782d-38a5-42aa-afa5-da5578fbbf2b,propane-medium,1
52c36757-a63e-48f0-9f87-591e7bc5ef53,8d574890-b473-4356-8dee-17dc532e6975,diesel-large,1
090f6fe7-ef59-4e6d-a6ab-f4eb54a41c77,ce1e8c98-8b86-4d84-9afe-6d232d219dbf,propane-medium,1
6e679713-1b4e-4d36-b51a-35343ef14826,726c153c-6304-4c03-946c-4a011642c5ab,gasoline-large,1
0d4007bc-eee1-4b7d-a246-cd329bb7bea5,0e7b1cc4-c174-4029-a886-2bddf3f0bc5e,diesel-medium,1
0e163c6c-c3be-4812-802f-d91713ccd51e,dfc8601f-ea30-4a47-9235-e47abb1e929a,gasoline-medium,1
b2aed52c-2475-4f9c-9cab-a958944b1d77,9b913547-dfe1-4d3f-a245-daefc2b222fb,diesel-large,1
21ff5da0-e02e-47d0-89f0-cee0a39d2343,b60e379e-b369-4068-91dc-582ac1a83ce8,diesel-low,1
